Address	Function	Instruction
.text:000000014115FBA6	sub_14115FB80	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411600B6	sub_1411600B0	                lea     rdx, aCharacter_0 ; "Character"
.text:00000001411627E6	sub_1411627C0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141162C06	sub_141162BE0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141164D06	sub_141164CE0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141165126	sub_141165100	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411673C6	sub_1411673A0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411677E6	sub_1411677C0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141169296	sub_141169270	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411696B6	sub_141169690	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:000000014116B506	sub_14116B4E0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:000000014116B926	sub_14116B900	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:000000014116DA46	sub_14116DA20	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:000000014116DE66	sub_14116DE40	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:000000014116F8E6	sub_14116F8C0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:000000014116FD06	sub_14116FCE0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141170C26	sub_141170C00	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141171046	sub_141171020	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411733F6	sub_1411733D0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141173816	sub_1411737F0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411749E6	sub_1411749C0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141174E06	sub_141174DE0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141175EF6	sub_141175ED0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141176316	sub_1411762F0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141177376	sub_141177350	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141177796	sub_141177770	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141179746	sub_141179720	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141179B66	sub_141179B40	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:000000014117B946	sub_14117B920	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:000000014117BD66	sub_14117BD40	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:000000014117CF16	sub_14117CEF0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:000000014117D336	sub_14117D310	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:000000014117ED66	sub_14117ED40	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:000000014117F186	sub_14117F160	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141180FF6	sub_141180FD0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141181416	sub_1411813F0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141181DC6	sub_141181DA0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411821E6	sub_1411821C0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141182FC6	sub_141182FA0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411833E6	sub_1411833C0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411838F6	sub_1411838F0	                lea     rdx, aCharacter_0 ; "Character"
.text:00000001411859A6	sub_141185980	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141185DC6	sub_141185DA0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141186F16	sub_141186F10	                lea     rdx, aClientcheckifc ; "ClientCheckIfCharacterNameExistsRespons"...
.text:0000000141187136	sub_141187130	                lea     rdx, aClientdisplayc ; "ClientDisplayCharactersOnMap"
.text:0000000141187456	sub_141187450	                lea     rdx, aClientinitiali ; "ClientInitializeCharacter"
.text:00000001411896D6	sub_1411896D0	                lea     rdx, aServercharacte_1 ; "ServerCharacterSetup"
.text:0000000141189716	sub_141189710	                lea     rdx, aServercheckifc ; "ServerCheckIfCharacterNameExistsRequest"
.text:0000000141189D36	sub_141189D30	                lea     rdx, aServerdisplayc_0 ; "ServerDisplayCharactersOnMap"
.text:000000014118B876	sub_14118B870	                lea     rdx, aServerignorech ; "ServerIgnoreCharacter"
.text:000000014118C356	sub_14118C350	                lea     rdx, aServerremoveig ; "ServerRemoveIgnoreCharacter"
.text:000000014118CD16	sub_14118CD10	                lea     rdx, aServersetchara ; "ServerSetCharacterCapeVisibility"
.text:000000014118CD36	sub_14118CD30	                lea     rdx, aServersetchara_0 ; "ServerSetCharacterHelmetVisibility"
.text:000000014118F236	sub_14118F210	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:000000014118F656	sub_14118F630	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141190636	sub_141190610	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141190A56	sub_141190A30	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141191826	sub_141191820	                lea     rdx, aCrossserverlau ; "CrossServerLaunchCharacter"
.text:0000000141192896	sub_141192870	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141192CB6	sub_141192C90	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141193A26	sub_141193A00	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141193E46	sub_141193E20	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141195276	sub_141195250	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141195696	sub_141195670	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141196E46	sub_141196E20	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:0000000141197266	sub_141197240	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:0000000141198D96	sub_141198D70	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411991B6	sub_141199190	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:000000014119A736	sub_14119A710	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:000000014119AB56	sub_14119AB30	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:000000014119BFD6	sub_14119BFD0	                lea     rdx, aLaunchcharacte ; "LaunchCharacterClient"
.text:000000014119C136	sub_14119C130	                lea     rdx, aResetcharacter ; "ResetCharacterBP"
.text:000000014119D716	sub_14119D6F0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:000000014119DB36	sub_14119DB10	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:000000014119E226	sub_14119E220	                lea     rdx, aCharacter_0 ; "Character"
.text:00000001411A1EB6	sub_1411A1E90	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411A22D6	sub_1411A22B0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411A4886	sub_1411A4860	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411A4CA6	sub_1411A4C80	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411A7DF6	sub_1411A7DD0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411A8216	sub_1411A81F0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411A8826	sub_1411A8820	                lea     rdx, aCharacter_0 ; "Character"
.text:00000001411A961F	sub_1411A9600	                lea     r9, aWhetherCharact ; "Whether character movement prediction i"...
.text:00000001411A971F	sub_1411A9700	                lea     r9, aNavWalkingChar ; "Nav walking characters will run a navig"...
.text:00000001411A991F	sub_1411A9900	                lea     r9, aNavWalkingChar_0 ; "Nav walking characters will use direct "...
.text:00000001411ACD46	sub_1411ACD20	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411AD166	sub_1411AD140	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411AD9A6	sub_1411AD9A0	                lea     rdx, aCharacter_0 ; "Character"
.text:00000001411B0306	sub_1411B02E0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411B0726	sub_1411B0700	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411B2AB6	sub_1411B2A90	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411B2ED6	sub_1411B2EB0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411B34B6	sub_1411B34B0	                lea     rdx, aCharacter_0 ; "Character"
.text:00000001411B5E56	sub_1411B5E30	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411B6276	sub_1411B6250	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411B87D6	sub_1411B87B0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411B8BF6	sub_1411B8BD0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411B9C59	sub_1411B9C30	                lea     r9, aDisplayTheChar ; "Display the character's texture atlas o"...
.text:00000001411BB7D6	sub_1411BB7B0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411BBBF6	sub_1411BBBD0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411BBE86	sub_1411BBE80	                lea     rdx, aCharactercreat_6 ; "CharacterCreator2DSliderStyle"
.text:00000001411BBEA6	sub_1411BBEA0	                lea     rdx, aFcharactercrea_0 ; "FCharacterCreatorUIStyle"
.text:00000001411BCCAA	sub_1411BCCA0	                lea     rdx, aLogaocCharacte ; "LogAoC_CharacterCreatorSystem"
.text:00000001411BDE26	sub_1411BDE00	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411BE246	sub_1411BE220	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411BE856	sub_1411BE850	                lea     rdx, aCharacter_0 ; "Character"
.text:00000001411BEBF2	sub_1411BEBC0	                lea     rdx, aFeatureChildch ; "Feature.ChildCharacters.Allow"
.text:00000001411BEFDF	sub_1411BEFC0	                lea     r9, aScalarAppliedT ; "Scalar applied to character primitives "...
.text:00000001411BF0DF	sub_1411BF0C0	                lea     r9, aScalarAppliedT ; "Scalar applied to character primitives "...
.text:00000001411C1926	sub_1411C1900	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411C1D46	sub_1411C1D20	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411C4D46	sub_1411C4D20	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411C5166	sub_1411C5140	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411C7B96	sub_1411C7B70	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411C7FB6	sub_1411C7F90	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411CAD46	sub_1411CAD20	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411CB166	sub_1411CB140	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411CB756	sub_1411CB750	                lea     rdx, aCharacter_0 ; "Character"
.text:00000001411CDBE6	sub_1411CDBC0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411CE006	sub_1411CDFE0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411D0F56	sub_1411D0F30	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411D1376	sub_1411D1350	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411D43A6	sub_1411D4380	                lea     r9, aSayOutOfCharac ; "say (out of character)"
.text:00000001411D47C6	sub_1411D47A0	                lea     r9, aSaysOutOfChara ; "says (out of character)"
.text:00000001411D7416	sub_1411D73F0	                lea     r9, aSayOutOfCharac ; "say (out of character)"
